Case Number,Type,Status,Project Name,Applied Date,Expiration Date,Completion Date,Module Name,Address,Main Parcel,Description
"PLN2009-00085","Rezoning - Proffer Interpretation/Determination","Closed","","07/16/2008","","","Plan","15040 NEABSCO MILLS RD","8291-82-2888",""
"PLN2008-00526","Rezoning - Proffer Interpretation/Determination","Closed","","07/14/2008","","","Plan","15720 LEE HY","7296-29-0676","PRI / BLUE RIDGE FARM - RE:  MADISON SQUARE REVISED LAYOUT"
"PLN2009-00016","Rezoning - Non-Residential","Approved","","07/11/2008","","","Plan","6651 WELLINGTON RD","7496-89-6488","REZONE 11.1191 ACRES FROM M-2 TO B-1 TO INCLUDE THE FOLLOWING USES: INDOOR RECREATION FACILITY, OFFICE, AND RETAIL; EI, M-2"
"PLN2009-00022","Rezoning - Proffer Amendment","Approved","","07/10/2008","","","Plan","15524 FARM CREEK DR","8390-89-3734","PRA RIPPON CENTER (PMR AMENDMENT); PMR; WITHIN POTOMAC COMMUNITIES; MTN"
"PLN2008-00685","Special Use - Special Use Permit","Withdrawn","","06/23/2008","","","Plan","5945 WELLINGTON RD","7497-62-6700","SUP - PRINCE WILLIAM STATION (TOWN CENTER) - A TOWN CENTER WITHIN PROPOSED PMD/PMR REZONING PLN2008-00608; A-1; EI  "
"PLN2008-00680","Rezoning - Proffer Amendment","Approved","","06/20/2008","","","Plan","15404 JOHN MARSHALL HY","7298-62-4616","PRA - REQUEST TO AMEND THE PROFFERED CONDITIONS OF REZONING #PLN2002-00017, MARKET CENTER, WITH RESPECT TO A PROFFERED LAYOUT AND A COMPREHENSIVE SIGNAGE PACKAGE; ZONED PMD; REC & RT 15 HCOD"
"PLN2008-00669","Rezoning - Proffer Interpretation/Determination","Closed","","06/17/2008","","","Plan","8200 DEVLIN RD","7496-75-9622","PRI / LANIER FARMS SECTION 3; RE: PLAN APPROVAL LETER CONDITION"
"PLN2008-00668","Rezoning - Mixed Use","Approved","","06/17/2008","","","Plan","15410 JOHN MARSHALL HY","7298-64-2019","REZ - HAYMARKET CROSSING - TO REZONE +/- 73.097 ACRES FROM A-1(AGRICULTURAL) TO PBD (PLANNED BUSINESS DISTRICT) - 15410 JOHN MARSHALL HY, BETWEEN JOHN MARSHALL HY AND I-66, APPROX. 1600 FT. WEST THE INTERSECTION OF JOHN MARSHALL HY AND JAMES MADISON HY, AND NORTH OF I-66, AT THE EXISTING TERMINUS OF HEATHCOTE BLVD."
"PLN2008-00647","Rezoning - Proffer Interpretation/Determination","Closed","","06/02/2008","","","Plan","8200 DEVLIN RD","7496-75-9622","PRI / LANIER FARMS - RE:  PROFFER #2a"
"PLN2008-00633","Rezoning - Residential","Approved","","05/27/2008","","","Plan","5905 WEBSTERS WY","8092-19-7695","REZONE 2.6155 ACRES FROM A-1 TO R-4 TO ALLOW A MAXIMUM OF 5 SINGLE FAMILY DETACHED HOMES"
"PLN2008-00624","Rezoning - Proffer Interpretation/Determination","Closed","","05/16/2008","","","Plan","11500 INDUSTRIAL RD","7595-47-7911","ZND / BROAD RUN - "
"PLN2008-00622","Rezoning - Proffer Interpretation/Determination","Closed","","05/15/2008","","","Plan","17205 INTERSTATE DR","8289-05-7697","PRI / BRIARWOOD OVERLOOK - RE: PROFFERS 5.I & 2.C."
"PLN2008-00621","Rezoning - Proffer Interpretation/Determination","Closed","","05/15/2008","","","Plan","10604 BRISTOW RD","7594-68-3079","PRI / NEW BRISTOW VILLAGE; RE: PROFFER 13.2"
"PLN2008-00618","Rezoning - Non-Residential","Approved","","05/13/2008","","","Plan","13470 MINNIEVILLE RD","8292-34-8341","Rezone .4768 acres from A-1 to B-1 to allow for either a restaurant or office building. "
"PLN2008-00613","Rezoning - Proffer Interpretation/Determination","Closed","","05/12/2008","","","Plan","12204 JENNELL DR","7596-06-9968","PRI / JENNELL ESTATES - RE: PLAN CONFORMANCE CONCERNING PROFFER 3C(ii)"
"PLN2008-00610","Rezoning - Proffer Interpretation/Determination","Closed","","05/08/2008","","","Plan","14620 LIGHTNER RD","7398-28-5041","PRI / DOMINION VALLEY - RE: PROFFER #92"
"PLN2008-00608","Rezoning - Mixed Use","Withdrawn","Prince William Station","05/07/2008","","","Plan","5945 WELLINGTON RD","7497-62-6700","PRINCE WILLIAM STATION - REZ - TO REZONE FROM M-1 TO PMD, PMR."
"PLN2008-00603","Rezoning - Proffer Interpretation/Determination","Closed","","05/02/2008","","","Plan","14029 GLENKIRK RD","7396-54-7398","PRI / GLENKIRK ESTATES - RE: PROFFER 1.3 (PARCEL F)"
"PLN2008-00602","Rezoning - Proffer Interpretation/Determination","Closed","","05/02/2008","","","Plan","14029 GLENKIRK RD","7396-54-7398","PRI / GLENKIRK ESTATES - FOR INCLUSION OF LOT 25 (PROFFER 1.3)"
"PLN2008-00600","Rezoning - Mixed Use","Superseded","","05/02/2008","","","Plan","7158 WELLINGTON RD","7596-17-7737","Superseded by RZPR2022-00045/REZ2020-00021  -  REZ - BUCKEYE TIMBER PROPERTIES, REZONE FROM A-1 TO M-2 AND BUILD MULTIPLE 1-2 STORY FLEX/LIGHT INDUSTRIAL/WAREHOUSE BUILDINGS - ZONED (A-1), LONG RANGE (FEC)"
"PLN2008-00577","Rezoning - Proffer Interpretation/Determination","Closed","","04/24/2008","","","Plan","13220 MARINA WY","8492-18-2976","PRI / RIVERGATE - LEVEL OF SERVICE FUNDS"
"PLN2008-00559","Rezoning - Proffer Interpretation/Determination","Closed","","04/14/2008","","","Plan","14105 GLENKIRK RD","7396-52-8524","PRI / MORRIS FARM, RE: ROLLINS FORD ROAD - PHASE II "
"ZPA2008-05504","Zoning Approval - Certificate of Zoning Approval","Approved","","04/09/2008","","","Plan","4236 INN ST","8188-44-9875","CZA - REVISED - OK FOR OCCUPANCY FOR SINGLE FAMILY DWELLING - SUBJECT TO THE PROFFERS APPROVED 2/26/08 IN REZONING PLN2007-00668 - SUBJECT TO OCCUPANCY PERMIT FROM PUBLIC WORKS"
"ZPA2008-05499","Zoning Approval - Certificate of Zoning Approval","Voided","","04/09/2008","","","Plan","4236 INN ST","8188-44-9875","CZA - OK FOR OCCUPANCY FOR SINGLE FAMILY DWELLING - SUBJECT TO THE PROFFERS APPROVED 2/26/08 IN REZONING PLN2007-00668 - SUBJECT TO OCCUPANCY PERMIT FROM PUBLIC WORKS"
"PLN2008-00543","Rezoning - Proffer Interpretation/Determination","Closed","","04/09/2008","","","Plan","10604 BRISTOW RD","7594-68-3079","PRI / NEW BRISTOW VILLAGE - FREESTANDING PAD SITES"
"PLN2008-00528","Rezoning - Proffer Interpretation/Determination","Closed","","04/03/2008","","","Plan","10604 BRISTOW RD","7594-68-3079","PRI / NEW BRISTOW VILLAGE - SEEN & AGREED LTR - (RESCINDED, SEE NEW SEEN AND AGREED LTR SIGNED 4/8/08; PLN2008-00543)"
"PLN2008-00506","Rezoning - Proffer Interpretation/Determination","Closed","","03/21/2008","","","Plan","9651 LIBERIA AV","7895-26-4864","PRI / EVERGREEN TERRACE - PROFFER #2"
"PLN2008-00502","Zoning Review - Interpretation/Determination","Closed","","03/20/2008","","","Plan","15150 NEABSCO MILLS RD","8291-82-2710","ZND/ZNV - TO CONTINUE USE AS A SINGLE-FAMILY RESIDENCE AFTER REZONING (SEC.32-601.40(c))"
"PLN2008-00495","Rezoning - Mixed Use","Approved","","03/12/2008","","","Plan","2401 OPITZ BL","8291-94-2968","REZ POTOMAC TOWN CENTER-MIXED USE COMMUNITY (24.95 AC FROM B-1 AND 8.95 AC FROM R-30 TO PMD) & WAIVER RE BUFFERS, BLDG. HEIGHT, & TO ALLOW DISTURBANCE OF 25% SLOPE  ADJACENT TO BUILDING BLOCK B; RCC, URH, OFFICE, & ER"
"PLN2008-00490","Rezoning - Proffer Interpretation/Determination","Closed","","03/12/2008","","","Plan","15533 SPRIGGS RD","8091-71-7904","PRI / EWELL'S MILL ESTATES - RE: SEC. II REDUCTION IN SQUARE FOOTAGE"
"PLN2008-00489","Rezoning - Proffer Interpretation/Determination","Closed","","03/12/2008","","","Plan","6217 TOKEN FOREST DR","7993-90-3589","PRI / BEATTY PROP-FOREST GLEN - RE: PROFFER #8 USES AND DEVELOPMENT"
"PLN2008-00486","Rezoning - Proffer Interpretation/Determination","Closed","","03/11/2008","","","Plan","11104 INDUSTRIAL RD","7595-78-7384","PRI / RSC EQUIPMENT RENTAL PROFFER #8.2 - LANDSCAPE & BUFFERS"
"PLN2008-00480","Rezoning - Proffer Amendment","Approved","","03/07/2008","","","Plan","14360 NORTHBROOK LN","7396-36-8985","PRA - CAMP GLENKIRK / SARANAC - TO ADD 2 ADDITIONAL HOUSING TYPES  WITHIN LANDBAY A - SRR, SRL"
"PLN2008-00453","Rezoning - Proffer Amendment","Withdrawn","","02/27/2008","","","Plan","10450 BRISTOW STATION DR","7595-50-2879","PRA - NEW BRISTOW VILLAGE COMMERCIAL - AMEND EXISTING PROFFERS TO ALLOW FOR DRIVE-THRU PHARMACY - PMR, ZONING DISTRICT - CEC, LONG RANGE LAND USE "
"PLN2008-00446","Rezoning - Proffer Interpretation/Determination","Closed","","02/26/2008","","","Plan","14105 GLENKIRK RD","7396-52-8524","PRI / MORRIS FARM - RE: CHANGING PMR HOUSE TYPES"
"PLN2008-00445","Comp Plan Amendment (Concurrent with Rezoning)","Approved","","02/26/2008","","","Plan","0 NO NAME ST Unit: 2008","2008-00-0000","CPA; 2008 HISTORICAL COMMISSION LIST OF PROPERTIES TO BE DESIGNATED CULTURAL RESOURCES"
"PLN2008-00442","Rezoning - Proffer Interpretation/Determination","Closed","","02/25/2008","","","Plan","13311 MINNIEVILLE RD","8292-65-0454","PRI / CATON'S RIDGE - PROFFER 12.a."
"PLN2008-00459","Rezoning - Proffer Amendment","Approved","","02/21/2008","","","Plan","6704 ABBERLEY LP","7398-20-6242","PROFFER AMENDMENT TO REZ #PLN2000-00068, PIEDMONT SOUTH (LIGHTING IN COMMON AREAS); PMR"
"PLN2008-00428","Rezoning - Proffer Interpretation/Determination","Closed","","02/14/2008","","","Plan","10604 BRISTOW RD","7594-68-3079","PRI / NEW BRISTOW VILLAGE, RE: SECONDARY USE LOTS"
"PLN2008-00424","Rezoning - Non-Residential","Approved","","02/12/2008","","","Plan","14605 DUMFRIES RD","7891-77-9209","REZ WOODBRIDGE SEVENTH-DAY ADVENTIST CHURCH (A-1 TO O(M); FEC"
"PLN2008-00416","Rezoning - Non-Residential","Withdrawn","","02/08/2008","","","Plan","14523 TELEGRAPH RD","8291-88-4106","REZ U-HAUL CENTER OF POTOMAC MILLS (M-2 TO B-1); RCC"
"PLN2008-00412","Rezoning - Proffer Interpretation/Determination","Closed","","02/07/2008","","","Plan","13610 DAWSON BEACH RD","8492-04-4258","PRI / BELMONT CENTER - PROFFER 22(c) - TOT LOTS"
"PLN2008-00410","Rezoning - Proffer Interpretation/Determination","Closed","","02/07/2008","","","Plan","2700 POTOMAC MILLS CL","8291-79-1954","PRI / POTOMAC MILLS MALL - PROPOSED FACADE & SIGNAGE IN CONFORMANCE W/PROFFERS"
"PLN2008-00407","Rezoning - Proffer Interpretation/Determination","Closed","","02/06/2008","","","Plan","14141 DAVES STORE LN","7397-54-7680","PRI / GAINESVILLE CROSSING, RE: PROFFER II.E. RETAINING WALL DESIGN AND CONSTRUCTION"
"PLN2008-00389","Rezoning - Proffer Interpretation/Determination","Closed","","01/29/2008","","","Plan","7503 CENTREVILLE RD","7897-33-0447","PRI / JPI INC. - YORKSHIRE PROPERTY - PROFFER CONFORMANCE WITH APPROVED PROFFERS & GDP"
"PLN2008-00376","Rezoning - Proffer Interpretation/Determination","Closed","","01/23/2008","","","Plan","15720 LEE HY","7296-29-0676","PRI / STRINGER PROPERTY -  PROFFER COMPLIANCE FOR PROPOSED LAYOUT, FINANCIAL INSTITUTION AND ARCHITECTURE AS A BY-RIGHT USE"
"PLN2008-00367","Comp Plan Amendment (Concurrent with Rezoning)","Approved","","01/17/2008","","","Plan","14712 MINNIEVILLE RD","8091-35-3969","CPA; change the long range land use designation of 39.3 acres on 1 parcel from SRR and ER to SRL, PL and ER."
"PLN2008-00364","Comp Plan Amendment (Concurrent with Rezoning)","Withdrawn","","01/16/2008","","","Plan","11607 NOKESVILLE RD","7595-51-5952","CPA; Amend long range land use map for 7.086 acres on one parcel from FEC to GC."
"PLN2008-00362","Rezoning - Proffer Interpretation/Determination","Closed","","01/16/2008","","","Plan","15533 SPRIGGS RD","8091-71-7904","PRI / PROFFER 3H - FACADES OF RESIDENTIAL DWELLING UNITS"
"PLN2008-00354","Rezoning - Non-Residential","Approved","","01/11/2008","","","Plan","9150 MIKE GARCIA DR","7596-70-2765","REZ HORNBAKER INDUSTRIAL PARK PH3, LOT 4A & 6; M-1 TO M/T; EI"
"PLN2008-00353","Comp Plan Amendment (Concurrent with Rezoning)","Approved","","01/09/2008","","","Plan","9220 DEVELOPERS DR","7595-48-4313","CPA; change LRLU designation from EI and FEC to EI "
"PLN2008-00349","Comp Plan Amendment (Concurrent with Rezoning)","Closed","","01/08/2008","","","Plan","13305 LEE HY","7497-25-8386","CPA; 192.68 acres from REC/EI to REC/RCC"
"PLN2008-00325","Rezoning - Proffer Amendment","Approved","","12/27/2007","","","Plan","15610 LEE HY","7297-20-5229","PRA (REZ #PLN2004-00345), PMD, SRR, CEC, ER"
"PLN2008-00328","Rezoning - Proffer Amendment","Approved","","12/26/2007","","","Plan","13704 TELEGRAPH RD","8292-83-1093","PRA STAYBRIDGE SUITES-TELEGRAPH ROAD; AMEND REZ1989-0076 TO INCREASE THE PERMITTED BUILDING HEIGHT AND FLOOR AREA RATIO TO ALLOW A 109-ROOM HOTEL; B-1; REC"
"PLN2008-00324","Rezoning - Proffer Amendment","Approved","","12/26/2007","","","Plan","7820 BALTUSROL BL","7397-00-5469","PRA (REZ#87-67 & REZ#86-23), RPC"
"PLN2008-00291","Rezoning - Proffer Interpretation/Determination","Closed","","12/03/2007","","","Plan","16933 OLD STAGE RD","8189-88-9572","PRI / RE: FOUR SEASONS PROFFER NOS. 6 & 7"
"PLN2008-00280","Rezoning - Non-Residential","Approved","","11/27/2007","","","Plan","8479 WELLINGTON RD","7696-13-7567","REZ, FROM A-1 TO M-2;REC, TEOD OVERLAY"
"PLN2008-00284","Rezoning - Non-Residential","Approved","","11/27/2007","","","Plan","15690 BLACKBURN RD","8290-98-0262","REZ  LINDSAY CHEVROLET (A-1 TO B-1); NC; IN POTOMAC COMMUNITIES"
"PLN2008-00257","Rezoning - Proffer Interpretation/Determination","Closed","","11/15/2007","","","Plan","9251 ASHLEYS PARK LN","7495-79-5265","PRI / RE: CROSSMAN CREEK SIDEWALK CONSTRUCTION"
"PLN2008-00253","Rezoning - Non-Residential","Approved","","11/09/2007","","","Plan","9232 HORNBAKER RD","7595-79-5266","REZ, FROM A1-M-1, EI AND FEC LONGRANGE DESIGNATION, 53.9 AC"
"PLN2008-00234","Rezoning - Proffer Interpretation/Determination","Closed","","10/31/2007","","","Plan","4600 STONEHURST DR","8193-19-4643","PRI / PROFFER 7.b - RE REQUIREMENT OF 40 FOOT WIDE UNDISTURBE3D BUFFER"
"PLN2008-00204","Comp Plan Amendment (Concurrent with Rezoning)","Approved","","10/15/2007","","","Plan","0 NO NAME ST Unit: 2007","2007-00-0000","CPA - 2008 Land Use and Housing Update to the Comprehensive Plan                   (The Land Use portion of the case was assigned a unique case number following the Planning Commission hearing on 10-8-08. To access information on the Land use update post 10-8-08 refer to CPA #PLN2009-00178)"
"PLN2008-00203","Rezoning - Mixed Use","Approved","","10/15/2007","","","Plan","15401 LEE HY","7296-49-9598","REZ (SHOPS AT STONEWALL SERVICE AUTHORITY PARCEL REZONING) FROM A-1 TO RPC, SRR, +/- 0.416 AC"
"PLN2008-00195","Rezoning - Residential","Approved","","10/11/2007","","","Plan","5590 WEBSTERS WY","8093-40-2323","REZ SR-1 to R-4. 3 parcels on 3.29 acres for 7 SFD. "
"ZPA2008-02333","Zoning Approval - Sign","Approved","","10/09/2007","","","Plan","7901 LAKE MANASSAS DR","7297-60-3580","SIGN - CANCER CENTER OF LAKE MANASSAS - NEW WALL FRONT - 1' 8"" X 7' (11.66 SQ FT) - LEE HIGHWAY HCOD - PROFFERS IN REZONING PLN2003-00351 DO NOT APPLY TO THIS PARCEL - MUST COMPLY WITH ALL PWC SIGN REGULATIONS"
"PLN2008-00174","Rezoning - Proffer Interpretation/Determination","Closed","","10/01/2007","","","Plan","4877 OCCOQUAN CLUB DR","8194-41-9165","INTERPRETATION OF PRFFER #31 "
"PLN2008-00173","Rezoning - Proffer Interpretation/Determination","Closed","","10/01/2007","","","Plan","6800 CATHARPIN RD","7398-30-0872","CONSISTENCY OF THE LIGHTING PLAN WITH THE PROFFERED DESIGN GUIDELINES."
"PLN2008-00169","Rezoning - Residential","Approved","","09/27/2007","","","Plan","11980 HOOKER LN","7493-67-4889","REZ, FROM B-1 TO R-4, 1.16 AC; CONCURRENT WITH SUP #PLN2008-00168; B-1, AE"
"PLN2008-00154","Rezoning - Proffer Amendment","Superseded","","09/21/2007","","","Plan","8995 ELLSWORTH RD","7696-31-8611","SEE REZ #2017-00016 ---- REQUEST TO AMEND THE PROFFERS FROM REZ#PLN2006-00052, TO REDUCE THE MINIMUM FAR REQUIREMENT FOR SITE FROM .30 TO .20"
"PLN2008-00153","Rezoning - Proffer Interpretation/Determination","Closed","","09/20/2007","","","Plan","8158 HILLCREST DR","7894-18-9365","PRI - Proffer Interpretation, Rezoning #PLN2006-00689, Proffer #3.1 "
"PLN2008-00141","Rezoning - Proffer Interpretation/Determination","Closed","","09/12/2007","","","Plan","9504 LINTON HALL RD","7495-86-5997","REZ#PLN2003-00352 - REQUESTING CLARIFICATION AND DETERMINATION AS TO WHETHER CERTAIN PROFFERS ARE APPLICABLE AND/OR HAVE BEEN SATISFIED."
"PLN2008-00136","Rezoning - Proffer Interpretation/Determination","Closed","","09/11/2007","","","Plan","9504 LINTON HALL RD","7495-86-5997","DETERMINATION OF COMPLAIANCE WITH PORFFER CONDITION #1.C(5) OF REZ #PLN2003-00352."
"PLN2008-00135","Rezoning - Proffer Interpretation/Determination","Closed","","09/11/2007","","","Plan","9040 HORNBAKER RD","8292-55-6284","TO ALLOW GRADING WITHIN THE PROFFERED 3-FOOT WIDE BERM  PURSUANT TO PROFFER # 7A OF REZ #PLN2000-00055."
"PLN2008-00148","Rezoning - Proffer Amendment","Withdrawn","","09/07/2007","","","Plan","10046 SOWDER VILLAGE SQ","7595-83-2458","PROFFER AMENDMENT INNOVATION (E&A), LLC; AMEND PROFFERS TO  REZ #1989-0039, AARONSON & REZ #PLN2000-0001, SOWDER; PBD (RC-1); HCOD"
"PLN2008-00114","Rezoning - Proffer Interpretation/Determination","Closed","","08/28/2007","","","Plan","16123 GREEN BAY ST","7298-00-3995",""
"PLN2008-00096","Rezoning - Proffer Interpretation/Determination","Closed","","08/21/2007","","","Plan","2610 CHERRY HILL RD","8389-06-6682","PROFFER INTERPRETATION - PROPOSED MODIFICATION OF APPROVED TRANSPORATION REQUIREMENTS (RE: PAPER MILL LANE) "
"PLN2008-00086","Rezoning - Residential","Closed","","08/17/2007","","","Plan","7335 TOKEN VALLEY RD","7892-94-7304","TOKEN VALLEY ROAD PROPERTY
Rezone A-1, Agricultural to SRR-1, Semi-Rural Residential "
"PLN2008-00087","Rezoning - Non-Residential","Approved","","08/16/2007","","","Plan","16819 INTERSTATE DR","8289-08-6133","REZ INTERSTATE DRIVE INVESTMENT, LLC; A-1 TO M-2, LIGHT INDUSTRIAL; FEC & POTOMAC COMMUNITIES REVITALIZATION PLAN"
"PLN2008-00151","Rezoning - Proffer Interpretation/Determination","Closed","","08/15/2007","","","Plan","0 NO NAME ST Unit: 2008","2008-00-0000","DETERMINATIOIN THAT CHANGES IN NUMBER OF PARKING SPACES FOR CVS PHARMACY IS IN CONFORMANCE WITH APPROVED SUP PLAN"
"PLN2008-00084","Rezoning - Proffer Interpretation/Determination","Closed","","08/14/2007","","","Plan","9100 AUTUMN GLORY LN","7496-60-2428",""
"ZPA2008-00971","Zoning Approval - Building Permit Zoning Approval","Approved","","08/08/2007","","","Plan","8593 SEDGE WREN DR","7396-54-3051","BPA - 20' X 20' ONE STORY DETACHED ACCESSORY STRUCTURE (GARAGE- SUBJECT TO ALL CONDITIONS OF SITE PLAN #04-00168R00S05) AND REZONING # PLN2003-00030 - SEE ATTACHED WALL CHECK SURVEY"
"PLN2008-00073","Rezoning - Residential","Withdrawn","","08/07/2007","","","Plan","3996 FORTUNA CENTER PZ Unit: PARCEL ADDRESS","8190-72-1677","REZ FORTUNA VILLAGE-SENIOR LIVING; B-1 TO PMR-HIGH; SRM"
"PLN2008-00067","Rezoning - Proffer Interpretation/Determination","Closed","","08/02/2007","","","Plan","7728 WELLINGTON RD","7596-65-2312","REZ #PLN2004-00105 - Modification of parcels C, D, and E  and relocation of Community Recreation Center within parcel C"
"PLN2008-00064","Rezoning - Residential","Approved","","08/02/2007","","","Plan","7161 OLD FOREST CT","7996-12-0289","REQUEST TO REZONE APPROX. 122 ACRES OF A-1 TO SR-1 ALLOW FOR THE CONSTRUCTION OF 62 SFD"
"PLN2008-00062","Rezoning - Proffer Interpretation/Determination","Closed","","08/01/2007","","","Plan","7805 LINTON HALL RD","7397-81-2138","Proffer Interpretation for Virginia Gateway Phase V - Utility Easement Planting Follow-Up Information."
"PLN2008-00059","Rezoning - Non-Residential","Approved","","08/01/2007","","","Plan","8537 VULCAN LN","7696-24-3837","REQUEST TO REZONE FROM A-1 TO M-1 TO ALLOW FOR THE SUBMISSION OF AN SUP OF A CONCRETE PLANT IN AN M-1 ZONE - Total area of concrete plant is +/-4.0 acres"
"PLN2008-00049","Rezoning - Proffer Interpretation/Determination","Closed","","07/26/2007","","","Plan","15404 JOHN MARSHALL HY","7298-62-4616","PRI / MARKET CENTER - PROPOSED DRIVE IN BANK - REVISED LAYOUT IN CONFORMANCE WITH APPROVED LAYOUT; PROFFER #'S 15 & 16"
"PLN2008-00036","Rezoning - Residential","Closed","","07/23/2007","","","Plan","3550 MOUNTAIN RD","7100-74-2455",""
"PLN2008-00031","Rezoning - Proffer Interpretation/Determination","Closed","","07/19/2007","","","Plan","11601 CHANCEFORD DR","8194-61-5742","Proffer Interpretation - PLN2000-00044 proffer #31 River Falls on the Occoquan (The Preserve on the Occoquan)"
"PLN2008-00020","Rezoning - Residential","Closed","","07/16/2007","","","Plan","3550 MOUNTAIN RD","7100-74-2455",""
"PLN2008-00014","Rezoning - Proffer Interpretation/Determination","Closed","","07/10/2007","","","Plan","10450 BRISTOW STATION DR","7595-50-2879","PROFFER INTERPRETATION - REZ #PLN2001-00157 - BUFFER"
"08-00004R00S02","Assessment or Study Plan - Perennial Flow Determination","Approved","","07/05/2007","","","Plan","4017 BRADYS HILL RD","8188-66-8115","MODIFIED PERENNIAL FLOW DETERMINATION FOR REZONING APPLICATION"
"PLN2008-00006","Rezoning - Proffer Interpretation/Determination","Closed","","07/03/2007","","","Plan","7728 WELLINGTON RD","7596-63-0490","PROFFER INTERPRETATION - UNDERGROUND STORMWATER MANAGEMENT IN WELLINGTON GLEN,REZ PLN2004-00105 (PROFFER 16)"
"PLN2008-00005","Rezoning - Proffer Interpretation/Determination","Closed","","07/03/2007","","","Plan","2281 JENNINGS ST","8390-22-7204","PROFFER INTERPRETATION - PARKING REQUIREMENTS FOR POWELL'S LANDING REZ1988-0023 (PROFFER 9A)"
"PLN2008-00004","Rezoning - Proffer Interpretation/Determination","Closed","","07/03/2007","","","Plan","13450 HAVERSACK LN","8192-75-2297","PROFFER INTERPRETATION - CONFORMANCE OF PROPOSED CHURCH WITH REZ 1989-0074"
"PLN2008-00001","Rezoning - Non-Residential","Approved","","07/02/2007","","","Plan","8122 BETHLEHEM RD","7596-89-0058"," REZ; +/-5.66 ACRES FROM A-1 TO M-1; A-1, FEC"
"ZPA2007-09185","Zoning Approval - Sign","Approved","","06/28/2007","","","Plan","10380 BALLS FORD RD","7697-56-9681","SIGN - MATTRESS WAREHOUSE OUTLET (2 OF 2 SIGNS) - NEW WALL FRONT - 5.0' X 48.0' (240 SQ FT) - MUST COMPLY WITH PROFFERED CONDITIONS SPECIFIED IN REZONING CASE # REZ1989-0027 - NO HCOD - MUST COMPLY WITH ALL PWC SIGN REGULATIONS"
"ZPA2007-09183","Zoning Approval - Sign","Approved","","06/28/2007","","","Plan","10380 BALLS FORD RD","7697-56-9681","SIGN - MATTRESS WAREHOUSE OUTLET - NEW WALL FRONT - 1.71' X 15.42' (26.37 SQ FT) - MUST COMPLY WITH PROFFERED CONDITIONS SPECIFIED IN REZONING CASE # REZ1989-0027 - NO HCOD - MUST COMPLY WITH ALL PWC SIGN REGULATIONS"
"PLN2007-00817","Rezoning - Residential","Approved","","06/21/2007","","","Plan","4730 OCCOQUAN OVERLOOK","8194-16-4273","REZ OCCOQUAN OVERLOOK LOT 37A (GARCIA PROPERTY) (10 AC. FROM A-1 TO SR5); SRR, ER; RPA "
"PLN2007-00803","Rezoning - Proffer Interpretation/Determination","Closed","","06/20/2007","","","Plan","2610 CHERRY HILL RD","8288-57-9567","PRI / SOUTHBRIDGE - HARBOR STATION, RE: UNIT MIX (PHASING) OF LAND BAY DEVELOPMENT"
"PLN2007-00800","Rezoning - Proffer Interpretation/Determination","Closed","","06/20/2007","","","Plan","2281 JENNINGS ST","8389-39-4180","PRI / RE: POWELL'S LANDING RE: SATISFACTION OF PROFFER 9A"
"PLN2007-00795","Rezoning - Non-Residential","Withdrawn","","06/15/2007","","","Plan","6651 WELLINGTON RD","7496-89-6488","TO REZONE TWO PARCELS, +/-11.12 ACRES, FROM M-2 TO M-1 TO ALLOW ADDITIONAL HEAVY INDUSTRIAL USES"
"PLN2007-00791","Rezoning - Proffer Interpretation/Determination","Closed","","06/14/2007","","","Plan","2281 JENNINGS ST","8390-22-7204","PRI / RE: POWELL'S LANDING PROFFER #9A"
"PLN2007-00789","Rezoning - Residential","Withdrawn","","06/14/2007","","","Plan","9249 DEVLINS GROVE PL","7495-69-2958"," REZONING, +/-1.01 A-1 TO R-4 TO ALLOW THE CONSTRUCTION OF 3 SFD, A-1, SRL"
"PLN2007-00771","Rezoning - Proffer Interpretation/Determination","Closed","","06/12/2007","","","Plan","9651 LIBERIA AV","7895-25-7169","PRI / EVERGREEN TERRACE RE: SWM POND"
"PLN2007-00769","Rezoning - Proffer Interpretation/Determination","Closed","","06/12/2007","","","Plan","7700 LIMESTONE DR","7396-98-0362","PRI / VIRGINIA GATEWAY RE: PHASE V - UTILITY EASEMENT PLANTING"
"PLN2007-00768","Rezoning - Proffer Interpretation/Determination","Closed","","06/12/2007","","","Plan","7700 LIMESTONE DR","7396-89-6098","PRI / VIRGINIA GATEWAY RE: PROFFERS #30.a(1-3) & #30.a(2)"
"PLN2007-00758","Rezoning - Proffer Interpretation/Determination","Rejected","","06/07/2007","","","Plan","8126 PINEY BRANCH LN","7496-58-1886","PRI / BRISTOW INDUSTRICL PARK - SEEN & AGREED LTR STATING THAT M/T USES ARE NOT PROHIBITED BY PROFFER #1.D"
"PLN2007-00755","Rezoning - Mixed Use","Approved","","06/06/2007","","","Plan","15040 NEABSCO MILLS RD","8291-82-2888","REZONE 21.7 AC FROM A-1 AND B-1 TO O(H) FOR A MAX OF 360 MULTI-FAMILY, 200,000 SQ FT OF OFFICE & RETAIL, TWO FREESTANDING HOTELS & MODIFICATIONS & WAIVERS; OFFICE; WITHIN POTOMAC COMMUNITIES REVITALIZATION PLAN AND WITHIN THE NEABSCO MILLS STUDY AREA"
