"Submitted","Record Number","Record Type","Address","Project Name","Status",
"01/16/2019","BLDC-190160121","Commercial New","1500 WESTBRANCH DR MCLEAN, VA 22102-3202 United States","TYSONS WESTBRANCH","Closed",
"01/16/2019","BLDC-190160106","Commercial New","1500 WESTBRANCH DR MCLEAN, VA 22102-3202 United States","TYSONS WESTBRANCH","Closed",
"01/16/2019","BLDC-190160097","Commercial New","1500 WESTBRANCH DR MCLEAN, VA 22102-3202 United States","TYSONS WESTBRANCH","Closed",
"01/16/2019","BLDC-190160070","Commercial New","1500 WESTBRANCH DR MCLEAN, VA 22102-3202 United States","TYSONS WESTBRANCH","Closed",
"01/11/2019","BLDC-190110211","Commercial New","2600 HUNTINGTON AVE ALEXANDRIA, VA 22303-1406 United States","HUNTINGTON AUTO BODY & PAINT","In Review",
"01/10/2019","BLDC-190100197","Commercial New","8101 CINDER BED RD LORTON, VA 22079-0000 United States","FARIFAX CONNECTOR","Inspections Completed",
"01/04/2019","BLDC-190040107","Commercial New","3443 HISTORIC SULLY WAY HERNDON, VA 20170 United States","DULLAS DISCOVERY PK GARAGE  A","Inspections Completed",
"01/03/2019","BLDC-190030296","Commercial New","5501 LEESBURG PIKE FALLS CHURCH, VA 22041-3109 United States","DENNY RESTAURANT","In Review",
"01/03/2019","BLDC-190030095","Commercial New","1667 SILVER HILL DR MCLEAN, VA 22102-0000 United States","THE MERIDIAN GROUP","Issued",
"12/27/2018","BLDC-183610182","Commercial New","901 FOLLIN LN SE VIENNA, VA 22180-4910 United States","TYSONS EDGE","Issued",
"12/27/2018","BLDC-183610029","Commercial New","1920 HOLLY RIDGE DR MCLEAN, VA 22102-0000 United States","DOLLEY MADISON","Inspections Completed",
"12/27/2018","BLDC-183610221","Commercial New",,"FLORIS CONSERVAT FOR FINE ARTS","In Review",
"12/21/2018","BLDC-183550159","Commercial New","4055 STONECROFT BLVD CHANTILLY, VA 20151-0000 United States","PORSCHE CHANTILY","Inspections Completed",
"12/21/2018","BLDC-183550071","Commercial New","1500 WESTBRANCH DR MCLEAN, VA 22102-3202 United States","TYSONS WEST BRANCH","Closed",
"12/13/2018","BLDC-183470324","Commercial New","8200 JONES BRANCH DR MCLEAN, VA 22102-3107 United States","FREDDIE MAC","Issued",
"12/12/2018","BLDC-183460085","Commercial New","13921 LEE JACKSON MEMORIAL HWY CHANTILLY, VA 20151-2901 United States","ANITA'S NEW MEXISCO STYLE","Issued",
"12/11/2018","BLDC-183450057","Commercial New","1925 ROLAND CLARKE PL RESTON, VA 20191-0000 United States","ROLAND CLARKE PARKING GARAGE","Inspections Completed",
"12/10/2018","BLDC-183440288","Commercial New","5801 FRANCONIA RD ALEXANDRIA, VA 22310-2722 United States","EDISON HS DUGOUT REPLACEMENT","Issued",
"12/10/2018","BLDC-183440258","Commercial New","9203 ARLINGTON BLVD FAIRFAX, VA 22031-0000 United States","MERRITT ACADEMY","Inspections Completed",
"12/05/2018","BLDC-183390081","Commercial New","3401 GLEN CARLYN DR FALLS CHURCH, VA 22041-1876 United States","PARKWOOD APARTMENTS","Closed",
"12/05/2018","BLDC-183390075","Commercial New","6030 VISTA DR FALLS CHURCH, VA 22041-1887 United States","PARKWOOD APARTMENTS","Closed",
"12/05/2018","BLDC-183390068","Commercial New","6006 KNOLLWOOD DR FALLS CHURCH, VA 22041-1883 United States","PARKWOOD APARTMENTS","Closed",
"11/30/2018","BLDC-183340017","Commercial New","11391 GOVERNMENT CENTER PKWY FAIRFAX, VA 22030-0000 United States","N/A","Submitted",
"11/29/2018","BLDC-183330083","Commercial New","10000 OX RD LORTON, VA 22079-0000 United States","SCALE BUILDING","Closed",
"11/29/2018","BLDC-183330076","Commercial New","10000 OX RD LORTON, VA 22079-0000 United States","BELT PRESS BUILDING","Closed",
"11/27/2018","BLDC-183310151","Commercial New","6222 FRANCONIA RD ALEXANDRIA, VA 22310-2511 United States","ST LAWRENCE CATHOLIC CHURCH","Inspections Completed",
"11/21/2018","BLDC-183250140","Commercial New","10500 ZION DR FAIRFAX, VA 22032-2647 United States","ST MARY OF SORROWS CATHOLIC","Inspections Completed",
"11/21/2018","BLDC-183250043","Commercial New","11175 RESTON STATION BLVD RESTON, VA 20190-0000 United States","FARADAY PARK EAST","Inspections Completed",
"11/20/2018","BLDC-183240181","Commercial New","14714 OLD LEE RD CHANTILLY, VA 20151-0000 United States","J.ROBERTS, INC","Submitted",
"11/20/2018","BLDC-183240018","Commercial New","11175 RESTON STATION BLVD RESTON, VA 20190-0000 United States","FARADAY PARK EAST","Closed",
"11/20/2018","BLDC-183240017","Commercial New","11175 RESTON STATION BLVD RESTON, VA 20190-0000 United States","FARADAY PARK EAST","Closed",
"11/20/2018","BLDC-183240016","Commercial New","11175 RESTON STATION BLVD RESTON, VA 20190-0000 United States","FARADAY PARK EAST","Closed",
"11/20/2018","BLDC-183240015","Commercial New","11175 RESTON STATION BLVD RESTON, VA 20190-0000 United States","FARADAY PARK EAST","Closed",
"11/20/2018","BLDC-183240014","Commercial New","11175 RESTON STATION BLVD RESTON, VA 20190-0000 United States","FARADAY PARK EAST","Closed",
"11/20/2018","BLDC-183240013","Commercial New","11175 RESTON STATION BLVD RESTON, VA 20190-0000 United States","FARADAY PARK EAST","Closed",
"11/20/2018","BLDC-183240012","Commercial New","11175 RESTON STATION BLVD RESTON, VA 20190-0000 United States","FARADAY PARK EAST","Closed",
"11/19/2018","BLDC-183230049","Commercial New","11175 RESTON STATION BLVD RESTON, VA 20190-0000 United States","FARADAY PARK EAST","Closed",
"11/19/2018","BLDC-183230012","Commercial New","11175 RESTON STATION BLVD RESTON, VA 20190-0000 United States","FARADAY PARK EAST","Closed",
"11/16/2018","BLDC-183200183","Commercial New","7599 COLSHIRE DR MCLEAN, VA 22102-0000 United States","ARCHER","Inspections Completed",
"11/15/2018","BLDC-183190254","Commercial New","9207 ARLINGTON BLVD FAIRFAX, VA 22031-2501 United States","SUNRISE DEVELOPMENT INC","Closed",
"11/15/2018","BLDC-183190103","Commercial New","7440 SPRING VILLAGE DR SPRINGFIELD, VA 22150-0000 United States","GREENSPRING","Inspections Completed",
"11/15/2018","BLDC-183190083","Commercial New","4951 WESTCROFT BLVD CHANTILLY, VA 20151-0000 United States","PRESERVE @ WESTFIELDS","Closed",
"11/14/2018","BLDC-183180083","Commercial New","12933 POPES HEAD RD CLIFTON, VA 20124-0000 United States","NORTHERN VA THERAPEUTIC RIDING","Inspections Completed",
"11/06/2018","BLDC-183100213","Commercial New","6420 LINWAY TER MCLEAN, VA 22101-4110 United States","ST. JOHNS CATHOLIC CHURCH","Inspections Completed",
"11/05/2018","BLDC-183090011","Commercial New",,"RIVERSIDE APARTMENTS","Submitted",
"11/05/2018","BLDC-183090010","Commercial New",,"RIVERSIDE APARTMENTS","Submitted",
"11/05/2018","BLDC-183090009","Commercial New",,"RIVERSIDE APARTMENTS","In Review",
"11/05/2018","BLDC-183090008","Commercial New",,"RIVERSIDE APARTMENTS","Submitted",
"11/05/2018","BLDC-183090007","Commercial New",,"RIVERSIDE APARTMENTS","Submitted",
"11/05/2018","BLDC-183090006","Commercial New",,"RIVERSIDE APARTMENTS","Submitted",
"11/01/2018","BLDC-183050154","Commercial New","2831 FAIRHAVEN AVE ALEXANDRIA, VA 22303-2223 United States","HUNTINGTON GARDEN","In Review",
"11/01/2018","BLDC-183050006","Commercial New",,"RIVERSIDE APARTMENTS","Submitted",
"10/30/2018","BLDC-183030096","Commercial New","9490 SPRAGUE AVE FAIRFAX, VA 22031-0000 United States","HARBOR CHASE OF FAIRFAX","Inspections Completed",
"10/29/2018","BLDC-183020161","Commercial New","9111 BACKLICK RD FORT BELVOIR, VA 22060-1303 United States","BUDDHISH ASSOC OF AMERICA","In Review",
"10/26/2018","BLDC-182990162","Commercial New","1735 BUSINESS CENTER DR RESTON, VA 20190-5300 United States","HOMEWOOD SUITES BY HILTON","Inspections Completed",
"10/25/2018","BLDC-182980212","Commercial New","977 BALLS HILL RD MCLEAN, VA 22101-2020 United States","JAMES F. COOPER MIDDLE SCHOOL","Issued",
"10/25/2018","BLDC-182980211","Commercial New","977 BALLS HILL RD MCLEAN, VA 22101-2020 United States","JAMES F. COOPER MIDDLE SCHOOL","Issued",
"10/25/2018","BLDC-182980210","Commercial New","977 BALLS HILL RD MCLEAN, VA 22101-2020 United States","JAMES F. COOPER MIDDLE SCHOOL","Issued",
"10/25/2018","BLDC-182980209","Commercial New","977 BALLS HILL RD MCLEAN, VA 22101-2020 United States","JAMES F. COOPER MIDDLE SCHOOL","Inspections Completed",
"10/25/2018","BLDC-182980208","Commercial New","977 BALLS HILL RD MCLEAN, VA 22101-2020 United States","JAMES F. COOPER MIDDLE SCHOOL","Issued",
"10/25/2018","BLDC-182980205","Commercial New","977 BALLS HILL RD MCLEAN, VA 22101-2020 United States","JAMES F. COOPER MIDDLE SCHOOL","Inspections Completed",
"10/25/2018","BLDC-182980020","Commercial New",,"RIVERSIDE APARTMENTS","Submitted",
"10/25/2018","BLDC-182980019","Commercial New",,"RIVERSIDE APARTMENTS","Submitted",
"10/25/2018","BLDC-182980018","Commercial New",,"RIVERSIDE APARTMENTS","Submitted",
"10/25/2018","BLDC-182980017","Commercial New",,"RIVERSIDE APARTMENTS","Submitted",
"10/25/2018","BLDC-182980016","Commercial New",,"RIVERSIDE APARTMENTS","Submitted",
"10/25/2018","BLDC-182980015","Commercial New",,"RIVERSIDE APARTMENTS","Submitted",
"10/25/2018","BLDC-182980014","Commercial New",,"RIVERSIDE APARTMENTS","Submitted",
"10/25/2018","BLDC-182980013","Commercial New",,"RIVERSIDE APARTMENTS","Submitted",
"10/25/2018","BLDC-182980009","Commercial New",,"RIVERSIDE APARTMENTS","Submitted",
"10/18/2018","BLDC-182910187","Commercial New","8753 RICHMOND HWY ALEXANDRIA, VA 22309-4223 United States","EP NURSERY","Inspections Completed",
"10/16/2018","BLDC-182890074","Commercial New",,"RIVERSIDE APARTMENTS","Submitted",
"10/16/2018","BLDC-182890072","Commercial New",,"RIVERSIDE APARTMENTS","Submitted",
"10/16/2018","BLDC-182890071","Commercial New",,"RIVERSIDE APARTMENTS","Submitted",
"10/16/2018","BLDC-182890070","Commercial New",,"RIVERSIDE APARTMENTS","Submitted",
"10/16/2018","BLDC-182890069","Commercial New",,"RIVERSIDE APARTMENTS","Submitted",
"10/16/2018","BLDC-182890058","Commercial New",,"RIVERSIDE APARTMENTS","In Review",
"10/16/2018","BLDC-182890023","Commercial New","8180 GREENSBORO DR MCLEAN, VA 22102-0000 United States","TRELLIS","Issued",
"10/11/2018","BLDC-182840017","Commercial New",,"RIVERSIDE APARTMENTS","In Review",
"10/11/2018","BLDC-182840010","Commercial New",,"RIVERSIDE APARTMENTS","In Review",
"10/10/2018","BLDC-182830025","Commercial New","7662 WOODSTREAM CT SPRINGFIELD, VA 22153-3105 United States","CONDO","Closed",
"10/10/2018","BLDC-182830024","Commercial New","7660 WOODSTREAM CT SPRINGFIELD, VA 22153-3105 United States","CONDO","Closed",
"10/10/2018","BLDC-182830023","Commercial New","7652 WOODSTREAM CT SPRINGFIELD, VA 22153-3105 United States","CONDO","Closed",
"10/10/2018","BLDC-182830022","Commercial New","7650 WOODSTREAM CT SPRINGFIELD, VA 22153-3105 United States","CONDO","Closed",
"10/10/2018","BLDC-182830021","Commercial New","7656 WOODSTREAM CT SPRINGFIELD, VA 22153-3105 United States","CONDO","Closed",
"10/10/2018","BLDC-182830020","Commercial New","7658 WOODSTREAM CT SPRINGFIELD, VA 22153-3105 United States","CONDO","Closed",
"10/10/2018","BLDC-182830019","Commercial New","7646 WOODSTREAM CT SPRINGFIELD, VA 22153-3105 United States","CONDO","Closed",
"10/10/2018","BLDC-182830018","Commercial New","7644 WOODSTREAM CT SPRINGFIELD, VA 22153-3105 United States","CONDO","Closed",
"10/09/2018","BLDC-182820025","Commercial New","7319 LEE HWY FALLS CHURCH, VA 22042-1705 United States","LEE GRAHAM POOL","Inspections Completed",
"10/09/2018","BLDC-182820008","Commercial New","7622 CORK GLEN WAY SPRINGFIELD, VA 22153-3117 United States","CONDO","Closed",
"10/05/2018","BLDC-182780114","Commercial New","10900 OAKTON RD OAKTON, VA 22124-2410 United States","FLINT HILL SCHOOL","Inspections Completed",
"10/05/2018","BLDC-182780017","Commercial New","7620 CORK GLEN WAY SPRINGFIELD, VA 22153-3117 United States","CONDO","Closed",
"10/04/2018","BLDC-182770273","Commercial New","4620 WEST OX RD FAIRFAX, VA 22030-6124 United States","FAIRFAX COUNTY","Issued",
"10/04/2018","BLDC-182770039","Commercial New","2245 MONROE ST HERNDON, VA 20171-0000 United States","ARBORETUM II EXTERIOR IMPROVE","Inspections Completed",
"10/01/2018","BLDC-182740028","Commercial New","4516 FAIR KNOLL DR FAIRFAX, VA 22033-0000 United States","CHICK-FIL-A","Closed",
"10/01/2018","BLDC-182740022","Commercial New","6681A BACKLICK RD SPRINGFIELD, VA 22150-2702 United States","CHICK-FIL-A-INC","In Review",
"09/27/2018","BLDC-182700167","Commercial New","9073 POWER HOUSE RD LORTON, VA 22079-0000 United States","LAUREL HILL ADAPTIVE REUSE","Closed",
"09/25/2018","BLDC-182680192","Commercial New","1234 FIDO TEST WAY FAIRFAX, VA 22035 United States","TEST ACP NEW COMM 0925","Voided",
"09/24/2018","BLDC-182670046","Commercial New","3060 WILLIAMS DR FAIRFAX, VA 22031-4648 United States","WILLIAMS PLAZA","In Review",
"09/21/2018","BLDC-182640214","Commercial New","1020 SENECA RD GREAT FALLS, VA 22066-1315 United States","CVS","Issued",
"09/18/2018","BLDC-182610059","Commercial New",,"RIVERSIDE APARTMENTS","In Review",
"09/18/2018","BLDC-182610045","Commercial New","3110 CHICHESTER LN FAIRFAX, VA 22031-2709 United States","FAIRFAX CIRCLE BAPTIST CHURCH","Issued",
"09/18/2018","BLDC-182610044","Commercial New",,"CAPITAL ONE","Waiting for Payment",
"09/18/2018","BLDC-182610037","Commercial New",,"CAPITAL ONE","Waiting for Payment",
"09/18/2018","BLDC-182610025","Commercial New","1803 CAPITAL ONE DR MCLEAN, VA 22102-0000 United States","CAPITAL ONE","Inspections Completed",
"09/14/2018","BLDC-182570179","Commercial New","1820 WIEHLE AVE RESTON, VA 20190-5209 United States","RESTON FIRE STATION #25","Closed",
"09/10/2018","BLDC-182530142","Commercial New","6310 GEORGETOWN PIKE MCLEAN, VA 22101-0000 United States","AMERICAN TOWER CORPORATION","Submitted",
"09/07/2018","BLDC-182500224","Commercial New",,"FFX CO BUS SHELTER","Inspections Completed",
"09/06/2018","BLDC-182490210","Commercial New","14445 CHANTILLY CROSSING LN CHANTILLY, VA 20151-0000 United States","LIDL US OPERATIONS LLC","Inspections Completed",
"09/05/2018","BLDC-182480255","Commercial New","12725 LEE HWY FAIRFAX, VA 22030-6516 United States","BRIGHTVIEW SENIOR LIVING","Inspections Completed",
"09/05/2018","BLDC-182480254","Commercial New","12725 LEE HWY FAIRFAX, VA 22030-6516 United States","BRIGHTVIEW SENIOR LIVING","Inspections Completed",
"09/05/2018","BLDC-182480215","Commercial New","12725 LEE HWY FAIRFAX, VA 22030-6516 United States","BRIGHTVIEW SENIOR LIVING","Closed",
"09/05/2018","BLDC-182480214","Commercial New","12725 LEE HWY FAIRFAX, VA 22030-6516 United States","BRIGHTVIEW SENIOR LIVING","Closed",
"09/05/2018","BLDC-182480213","Commercial New","12725 LEE HWY FAIRFAX, VA 22030-6516 United States","BRIGHTVIEW SENIOR LIVING","Closed",
"09/05/2018","BLDC-182480161","Commercial New","12725 LEE HWY FAIRFAX, VA 22030-6516 United States","BRIGHTVIEW SENIOR LIVING","Closed",
"09/05/2018","BLDC-182480160","Commercial New","12725 LEE HWY FAIRFAX, VA 22030-6516 United States","BRIGHTVIEW SENIOR LIVING","Closed",
"09/05/2018","BLDC-182480159","Commercial New","12725 LEE HWY FAIRFAX, VA 22030-6516 United States","BRIGHTVIEW SENIOR LIVING","Closed",
"09/05/2018","BLDC-182480158","Commercial New","12725 LEE HWY FAIRFAX, VA 22030-6516 United States","BRIGHTVIEW SENIOR LIVING","Closed",
"09/05/2018","BLDC-182480058","Commercial New","12725 LEE HWY FAIRFAX, VA 22030-6516 United States","BRIGHTVIEW SENIOR LIVING","Closed",
"09/04/2018","BLDC-182470239","Commercial New","12725 LEE HWY FAIRFAX, VA 22030-6516 United States","BRIGHTVIEW SENIOR LIVING","Closed",
"08/31/2018","BLDC-182430230","Commercial New","6600 SPRINGFIELD MALL SPRINGFIELD, VA 22150-1414 United States","ELECTRIFY AMERICA","Submitted",
"08/31/2018","BLDC-182430137","Commercial New","3103 GRAHAM RD FALLS CHURCH, VA 22042-2510 United States","BETH PROPERTIES","Inspections Completed",
"08/24/2018","BLDC-182360051","Commercial New","1929 PIMMIT DR FALLS CHURCH, VA 22043-0000 United States","FAIRFAX COUNTY PARK AUTHORITY","Inspections Completed",
"08/23/2018","BLDC-182350175","Commercial New","7143 SHREVE RD FALLS CHURCH, VA 22043-3011 United States",,"In Review",
"08/22/2018","BLDC-182340260","Commercial New","13845 SUNRISE VALLEY DR HERNDON, VA 20171-0000 United States","CANDLEWOOD SUITES HERNDON","Submitted",
"08/22/2018","BLDC-182340250","Commercial New","11400 RANDOM HILLS RD FAIRFAX, VA 22030-0000 United States","CANDLEWOOD SUITES FAIRFAX","Submitted",
"08/20/2018","BLDC-182320174","Commercial New","8701 LUKENS LN ALEXANDRIA, VA 22309-4103 United States","WOODLAWN FIRE STATION #24","Inspections Completed",
"08/17/2018","BLDC-182290125","Commercial New","1825 CAPITAL ONE DR MCLEAN, VA 22102-0000 United States","CAPITAL ONE","Inspections Completed",
"08/16/2018","BLDC-182280158","Commercial New","12100 SUNSET HILLS RD RESTON, VA 20190-3221 United States","BGR BURGER","In Review",
"08/10/2018","BLDC-182220015","Commercial New","13372 ARROWBROOK CENTRE DR HERNDON, VA 20171-0000 United States","SARAGOTA","Closed",
"08/10/2018","BLDC-182220014","Commercial New","13376 ARROWBROOK CENTRE DR HERNDON, VA 20171-0000 United States","SARAGOTA","Closed",
"08/10/2018","BLDC-182220013","Commercial New","13380 ARROWBROOK CENTRE DR HERNDON, VA 20171-0000 United States","SARAGOTA","Closed",
"08/10/2018","BLDC-182220012","Commercial New","13384 ARROWBROOK CENTRE DR HERNDON, VA 20171-0000 United States","SARAGOTA","Closed",
"08/10/2018","BLDC-182220011","Commercial New","13388 ARROWBROOK CENTRE DR HERNDON, VA 20171-0000 United States","SARAGOTA","Closed",
"08/10/2018","BLDC-182220010","Commercial New","13392 ARROWBROOK CENTRE DR HERNDON, VA 20171-0000 United States","SARAGOTA","Closed",
"08/10/2018","BLDC-182220009","Commercial New","13396 ARROWBROOK CENTRE DR HERNDON, VA 20171-0000 United States","SARAGOTA","Closed",
"08/10/2018","BLDC-182220008","Commercial New","13400 ARROWBROOK CENTRE DR HERNDON, VA 20171-0000 United States","SARAGOTA","Closed",
"08/10/2018","BLDC-182220007","Commercial New","13404 ARROWBROOK CENTRE DR HERNDON, VA 20171-0000 United States","SARAGOTA","Closed",
"08/10/2018","BLDC-182220006","Commercial New","13406 ARROWBROOK CENTRE DR HERNDON, VA 20171-0000 United States","SARAGOTA","Closed",
"08/09/2018","BLDC-182210017","Commercial New","13408 ARROWBROOK CENTRE DR HERNDON, VA 20171-0000 United States","LAFAYETTE","Closed",
"08/09/2018","BLDC-182210016","Commercial New","13378 ARROWBROOK CENTRE DR HERNDON, VA 20171-0000 United States","LAFAYETTE","Closed",
"08/09/2018","BLDC-182210015","Commercial New","13374 ARROWBROOK CENTRE DR HERNDON, VA 20171-0000 United States","LAFAYETTE","Closed",
"08/09/2018","BLDC-182210014","Commercial New","13382 ARROWBROOK CENTRE DR HERNDON, VA 20171-0000 United States","LAFAYETTE","Closed",
"08/09/2018","BLDC-182210013","Commercial New","13386 ARROWBROOK CENTRE DR HERNDON, VA 20171-0000 United States","LAFAYETTE","Closed",
"08/09/2018","BLDC-182210012","Commercial New","13390 ARROWBROOK CENTRE DR HERNDON, VA 20171-0000 United States","LAFAYETTE","Closed",
"08/09/2018","BLDC-182210011","Commercial New","13394 ARROWBROOK CENTRE DR HERNDON, VA 20171-0000 United States","LAFAYETTE","Closed",
"08/09/2018","BLDC-182210010","Commercial New","13398 ARROWBROOK CENTRE DR HERNDON, VA 20171-0000 United States","LAFAYETTE","Closed",
"08/09/2018","BLDC-182210009","Commercial New","13402 ARROWBROOK CENTRE DR HERNDON, VA 20171-0000 United States","LAFAYETTE","Closed",
"08/09/2018","BLDC-182210008","Commercial New","13370 ARROWBROOK CENTRE DR HERNDON, VA 20171-0000 United States","LAFAYETTE","Closed",
"08/06/2018","BLDC-182180132","Commercial New","6801 COMMERCE ST SPRINGFIELD, VA 22150-2602 United States","LIDL US OPERATIONS LLC","Inspections Completed",
"07/25/2018","BLDC-182060001","Commercial New","7300 MAPLE PL ANNANDALE, VA 22003-3005 United States","CHAE","In Review",
"07/18/2018","BLDC-181990236","Commercial New","14901 MURDOCK ST CHANTILLY, VA 20151-1016 United States","SHRI DIGAMBER JAIN TEMPLE","Issued",
"07/17/2018","BLDC-181980075","Commercial New","3160 FAIRVIEW PARK DR FALLS CHURCH, VA 22042-4516 United States","3160 FAIRVIEW","Issued",
"07/03/2018","BLDC-181840023","Commercial New","7701 SHREVE RD FALLS CHURCH, VA 22043-3315 United States","VIRGINIA ELECTRIC AND POWER CO","Issued",
"07/02/2018","BLDC-181830106","Commercial New","8541 RICHMOND HWY ALEXANDRIA, VA 22309-8515 United States","RICHMOND SHOPPING CENTER","In Review",
"07/02/2018","BLDC-181830011","Commercial New",,"FFX CO BUS SHELTER # 2553","Issued",
"06/26/2018","BLDC-181770158","Commercial New","1747 TYSONS CENTRAL ST VIENNA, VA 22182-0000 United States","TYSONS CENTRAL","Closed",
"06/21/2018","BLDC-181720090","Commercial New","1675 CAPITAL ONE DR MCLEAN, VA 22102-0000 United States","CAPITAL ONE BLOCK A","Inspections Completed",
"06/20/2018","BLDC-181710150","Commercial New","6198 ROSE HILL DR ALEXANDRIA, VA 22310-0000 United States","ROSE HILL MANAGEMENT BLDG","Closed",
"06/14/2018","BLDC-181650211","Commercial New","12700 SUNRISE VALLEY DR RESTON, VA 20191-0000 United States","PARKING GARAGE","Inspections Completed",
"06/14/2018","BLDC-181650181","Commercial New","11501 SUNRISE VALLEY DR RESTON, VA 20191-1505 United States","KENSINGTON OF RESTON","Inspections Completed",
"06/14/2018","BLDC-181650169","Commercial New","1219 SWINKS MILL RD MCLEAN, VA 22102-2426 United States","KOREAN UNITED METHODIST CHURCH","Inspections Completed",
"06/14/2018","BLDC-181650163","Commercial New","1219 SWINKS MILL RD MCLEAN, VA 22102-2426 United States","KOREAN UNITED METHODIST CHURCH","Inspections Completed",
"06/13/2018","BLDC-181640324","Commercial New","13061 LEE JACKSON MEMORIAL HWY FAIRFAX, VA 22033-0000 United States","USAA BANK","Inspections Completed",
"06/12/2018","BLDC-181630314","Commercial New",,"TRANSPORTATION DES DIV","Inspections Completed",
"06/12/2018","BLDC-181630300","Commercial New",,"TRANSPORTATION DES DIV","Inspections Completed",
"06/12/2018","BLDC-181630121","Commercial New","6201 FRANCONIA RD ALEXANDRIA, VA 22310-2510 United States","7-ELEVEN","In Review",
"06/07/2018","BLDC-181580258","Commercial New","9071 POWER HOUSE RD LORTON, VA 22079-0000 United States","LAUREL HILL ADAPTIVE REUSE","Inspections Completed",
"06/05/2018","BLDC-181560216","Commercial New","9900 BRADDOCK RD FAIRFAX, VA 22032-1903 United States","FAIRFAX MEMORIAL PARK","Inspections Completed",
"06/04/2018","BLDC-181550140","Commercial New","14905 MURDOCK ST CHANTILLY, VA 20151-1016 United States","14905 MURDOCK STREET LLC","Inspections Completed",
"06/01/2018","BLDC-181520151","Commercial New","14847 MURDOCK ST CHANTILLY, VA 20151-1017 United States","14847 MURDOCK STREET LLC","Inspections Completed",
"05/30/2018","BLDC-181500165","Commercial New","12016 WATERSIDE VIEW DR RESTON, VA 20194-1725 United States","WATERSIDE AT RESTON APARTMENTS","Inspections Completed",
"05/24/2018","BLDC-181440252","Commercial New","5317 CAROLINA PL SPRINGFIELD, VA 22151-0000 United States","EDSALL ROAD FIRE STATION","Inspections Completed",
"05/24/2018","BLDC-181440223","Commercial New","1812 KIRBY RD MCLEAN, VA 22101-5323 United States","CHESTERBROOK SWIMMING","Inspections Completed",
"05/23/2018","BLDC-181430197","Commercial New","5492 ASHLEIGH RD FAIRFAX, VA 22030-7265 United States","HAMPTON CHASE REC ASSOC","In Review",
"05/23/2018","BLDC-181430154","Commercial New","7802 RICHMOND HWY ALEXANDRIA, VA 22306-7824 United States","BANK OF AMERICA","Closed",
"05/22/2018","BLDC-181420287","Commercial New","14401 PENROSE PL CHANTILLY, VA 20151-1612 United States","N/A","Closed",
"05/11/2018","BLDC-181310235","Commercial New","1219 SWINKS MILL RD MCLEAN, VA 22102-2426 United States","KOREAN UNITED METHODIST CHURCH","Inspections Completed",
"05/04/2018","BLDC-181240164","Commercial New",,"FFX CO BUS SHELTER #3710","Issued",
"04/27/2018","BLDC-181170062","Commercial New","7039 OLD KEENE MILL RD SPRINGFIELD, VA 22150-2804 United States","SPRINGFIELD CBC","Issued",
"04/26/2018","BLDC-181160175","Commercial New","6201 FRANCONIA RD ALEXANDRIA, VA 22310-2510 United States","7-ELEVEN","In Review",
"04/26/2018","BLDC-181160171","Commercial New","6201 FRANCONIA RD ALEXANDRIA, VA 22310-2510 United States","7-ELEVEN","In Review",
"04/24/2018","BLDC-181140063","Commercial New","1902 RESTON METRO PLZ RESTON, VA 20190-0000 United States","RESTON OFFICE BUILDING 2","Inspections Completed",
"04/24/2018","BLDC-181140017","Commercial New","14510 LAKE VISTA DR CHANTILLY, VA 20151-0000 United States","THE PRESERVES @ WESTFIELD","Issued",
"04/16/2018","BLDC-181060125","Commercial New","8010 RESEARCH WAY SPRINGFIELD, VA 22153-0000 United States","CHEMICAL STORAGE BUILDING","Issued",
"04/09/2018","BLDC-180990059","Commercial New","5890 FORT DR CENTREVILLE, VA 20121-0000 United States","SELF STORAGE","Inspections Completed",
"04/05/2018","BLDC-180950012","Commercial New","11201 RESTON STATION BLVD RESTON, VA 20190-0000 United States","FARADAY PARK WEST","Closed",
"04/05/2018","BLDC-180950011","Commercial New","11201 RESTON STATION BLVD RESTON, VA 20190-0000 United States","FARADAY PARK WEST","Closed",
"04/05/2018","BLDC-180950010","Commercial New","11201 RESTON STATION BLVD RESTON, VA 20190-0000 United States","FARADAY PARK WEST","Closed",
"04/05/2018","BLDC-180950009","Commercial New","11201 RESTON STATION BLVD RESTON, VA 20190-0000 United States","FARADAY PARK WEST","Closed",
"04/05/2018","BLDC-180950008","Commercial New","11201 RESTON STATION BLVD RESTON, VA 20190-0000 United States","FARADAY PARK WEST","Closed",
"04/05/2018","BLDC-180950006","Commercial New","11201 RESTON STATION BLVD RESTON, VA 20190-0000 United States","FARADAY PARK WEST","Inspections Completed",
"04/04/2018","BLDC-180940017","Commercial New","11201 RESTON STATION BLVD RESTON, VA 20190-0000 United States","FARADAY PARK WEST","Closed",
"04/04/2018","BLDC-180940016","Commercial New",,"FARADAY PARK WEST","In Review",
"04/04/2018","BLDC-180940015","Commercial New",,"FARADAY PARK WEST","In Review",
"04/04/2018","BLDC-180940014","Commercial New",,"FARADAY PARK WEST","In Review",
"04/04/2018","BLDC-180940013","Commercial New",,"FARADAY PARK WEST","In Review",
"04/04/2018","BLDC-180940012","Commercial New",,"FARADAY PARK WEST","In Review",
"04/04/2018","BLDC-180940009","Commercial New","11201 RESTON STATION BLVD RESTON, VA 20190-0000 United States","FARADAY PARK WEST","Closed",
